SpID	SpForm	SpLemma	SpGramCat	SpPersNum	SpNeg	RusID	RusForm	RusLemma	RusGramCat	RusPersNum	RusNeg	Notes	
S83:2	contesté	contestar	IndicPret	1sg	no		ответил	ответить	PerfPast	SgM	не		
S83:3	suspiró	suspirar	IndicPret	3sg			вздохнул	вздохнуть	PerfPast	SgM			
S83:4	sacudiendo	sacudir	PresPart	NA			качая	качать	ImpGer	NA			
S83:5	venga	venir	ImtvAff	3sg			ну же	NA	Adverb	NA			
S83:6	dame	dar	ImtvAff	2sg			давай	давать	ImpImtv	2sg			
S83:7	espetó	espetar	IndicPret	3sg			процедил	процедить	PerfPast	SgM			
S83:8	conteniendo	contener	PresPart	NA			сдерживая	сдерживать	ImpGer	NA			
S83:9	propinó	propinar	IndicPret	3sg			NA	NA	NA	NA			
S83:10	me caí	caerse	IndicPret	1sg			упал	упасть	PerfPast	SgM			
S83:11	me levanté	levantarse	IndicPret	1sg			встал	встать	PerfPast	SgM			
S83:12	con sangre	NA	PP	NA			наполнился	наполниться	PerfPast	SgM			
S83:13	silbido	NA	Noun	NA			звенело	звенеть	ImpPast	SgN			
S83:14	taladraba	taladrar	IndicIpfct	3sg			сверлил	сверлить	ImpPast	SgM			
S83:15	palpé	palpar	IndicPret	1sg			ощупал	ощупать	PerfPast	SgM			
S83:16	sentí	sentir	IndicPret	1sg			NA	NA	NA	NA			
S83:17	había partido	partir	PrfctPast	3sg			были рассечены	рассечь	PerfPPP	NA			
S83:18	ardiendo	arder	PresPart	NA			горели	гореть	ImpPast	Pl			
S83:19	brillaba	brillar	IndicIpfct	3sg			блестел	блестеть	ImpPast	SgM			
S83:20	ensangrentado	ensangrentar	PastPart	NA			окровавленный	окровавить	PerfPPP	NA			
S83:21	he dicho	dicer	PrfctPres 	1sg			сказано	сказать	PerfPPP	NA			
S83:22	NA	NA	NA	NA			гони	гнать	ImpImtv	2sg			
S83:23	váyase	irse	ImtvAff	3sg			идите	идти	ImpImtv	2pl			
S83:24	escupí	escupir	IndicPret	1sg			сплюнул	сплюнуть	PerfPast	SgM			
S83:25	NA	NA	NA	NA			успел	успеть	PerfPast	SgM			
S83:26	vi	ver	IndicPret	1sg	no		увидеть	увидеть	PerfInf	Inf			
S83:27	puñetazo	NA	Noun	NA			нанес	нанести	PerfPast	SgM			
S83:28	sentí	sentir	IndicPret	1sg			почувствовал	почувствовать	PerfPast	SgM			
S83:29	hubiese arrancado	arrancar	PrfctSubjPast	3sg			разорвал	разорвать	PerfPast	SgM			
S83:30	me doblé	doblarse	IndicPret	1sg			сложился	сложиться	PerfPast	SgM			
S83:31	NA	NA	NA	NA			стоял	стоять	ImpPast	SgM			
S83:32	tambaleándome	tambalear	PresPart	NA			качаясь	качаться	ImpGer	NA			
S83:33	roto	NA	Adj	NA			сломанная	сломать	PerfPPP	NA			
S83:34	agarró	agarrar	IndicPret	3sg		R67:1	поднял	поднять	PerfPast	SgM			
S83:35	hurgó	hurgar	IndicPret	3sg			шарил	шарить	ImpPast	SgM			
S83:36	dar	dar	Inf	Inf			нашел	найти	PerfPast	SgM			
S83:37	me deslicé	deslizarse	IndicPret	1sg			сполз	сползти	PerfPast	SgM			
S83:38	sujetándome	sujetar	PresPart	NA			держась	держаться	ImpGer	NA			
S83:39	lloriqueando	lloriquear	PresPart	NA			всхлипывая	всхлипывать	ImpGer	NA			
S83:40	dígale	dicer	ImtvAff	3sg			передайте	передать	PerfImtv	2pl			
S83:41	cerró	cerrar	IndicPret	3sg			захлопнул	захлопнуть	PerfPast	SgM			
S83:42	quedé	quedar	IndicPret	1sg			остался	остаться	PerfPast	SgM			
S83:43	busqué	buscar	IndicPret	1sg			поискал	поискать	PerfPast	SgM			
S83:44	encontré	encontrar	IndicPret	1sg			нашел	найти	PerfPast	SgM			
S83:45	NA	NA	NA	NA			сжал	сжать	PerfPast	SgM			
S83:46	me deslicé	deslizarse	IndicPret	1sg			пополз	поползти	PerfPast	SgM			
S83:47	apoyándome	apoyarse	PresPart	NA			придерживаясь	придерживаться	ImpGer	NA			
S83:48	jadeando	jadear	PresPart	NA			задыхаясь	задыхаться	ImpGer	NA			
S83:49	salí	salir	IndicPret	1sg			вышел	выйти	PerfPast	SgM			
S83:50	escupiendo	escupir	PresPart	NA			сплевывая	сплевывать	ImpGer	NA			
S83:51	respirando	respirar	PresPart	NA			дыша	дышать	ImpGer	NA			
S83:52	ciñeron	ceñir	IndicPret	3pl			облепила	облепить	PerfPast	SgF			
S83:53	empapadas	empapar	PastPart	NA			промокшая	промокнуть	PerfPastAP	NA			
S83:54	quemaba	quemar	IndicIpfct	3sg			горели	гореть	ImpPast	Pl			
S83:55	está	estar	IndicPres	3sg			zero copula	NA	zero copula	NA			
S83:56	preguntó	preguntar	IndicPret	3sg			спросил	спросить	PerfPast	SgM			
S83:57	era	ser	IndicIpfct	3sg			был	быть	ImpPast	SgM			
S83:58	había negado	negar	PrfctPast	1sg			отказал	отказать	PerfPast	SgM			
S83:59	asentí	asentir	IndicPret	1sg			кивнул	кивнуть	PerfPast	SgM			
S83:60	evitando	evitar	PresPart	NA			избегая	избегать	ImpGer	NA			
S83:61	avergonzado	avergonzar	PastPart	NA			стыдливо	NA	Adverb	NA			
S83:62	eché	echar	IndicPret	1sg			NA	NA	NA	NA			
S83:63	andar	andar	Inf	Inf			пошел	пойти	PerfPast	SgM		eché a andar = пошел	
S83:64	espere	esperar	ImtvAff	3sg			подождите	подождать	PerfImtv	2pl			
S83:65	amaine	amainar	SubjPres	3sg			утихнет	утихнуть	PerfFut	3sg			
S83:66	sugirió	sugirir	IndicPret	3sg			предложил	предложить	PerfPast	SgM			
S84:1	tomó	tomar	IndicPret	3sg			взял	взять	PerfPast	SgM			
S84:2	guió	guiar	IndicPret	3sg			отвел	отвести	PerfPast	SgM			
S84:3	guardaba	guardar	IndicIpfct	3sg			хранил	хранить	ImpPast	SgM			
S84:4	tengo	tener	IndicPres	1sg			есть	быть	ImpPres	3sg			
S84:5	es	ser	IndicPres	3sg			NA	NA	NA	NA			
S84:6	beba	beber	ImtvAff	3sg			хлебните	хлебнуть	PerfImtv	2pl			
S84:7	irá	ir	IndicFut	3sg			поможет	помочь	PerfFut	3sg			
S84:8	entrar	entrar	Inf	Inf			согреться	согреться	PerfInf	Inf			
S84:9	desinfectar	desinfectar	Inf	Inf			дезинфицировать	дезинфицировать	PerfInf	Inf		biaspectual	
S84:10	bebí	beber	IndicPret	1sg			отхлебнул	отхлебнуть	PerfPast	SgM			
S84:11	ofrecía	ofrecer	IndicIpfct	3sg			протянутой	протянуть	PerfPPP	NA			
S84:12	sabía	saber	IndicIpfct	1sg			было	быть	ImpPast	SgN			
S84:13	esclarecido	esclarecer	PastPart	NA			приправленное	приправить	PerfPPP	NA			
S84:14	calmó	calmar	IndicPret	3sg			успокоило	успокоить	PerfPast	SgN			
S84:15	salpicaron	salpicar	IndicPret	3pl			попало	попасть	PerfPast	SgN			
S84:16	vi	ver	IndicPret	1sg			увидел	увидеть	PerfPast	SgM			
S84:17	sonrió	sonreír	IndicPret	3sg			улыбнулся	улыбнуться	PerfPast	SgM			
S84:18	échele	echar	ImtvAff	3sg			NA	NA	NA	NA			
S84:19	levanta	levantar	IndicPres	3sg			поднимет	поднять	PerfFut	3sg			
S84:20	NA	NA	NA	NA			давайте	давать	ImpImtv	2pl			
S84:21	musité	musitar	IndicPret	1sg			пробормотал	пробормотать	PerfPast	SgM			
S84:22	bebió	beber	IndicPret	3sg			присосался	присосаться	PerfPast	SgM			
S84:23	observé	observar	IndicPret	1sg			наблюдал	наблюдать	ImpPast	SgM			
S84:24	parecía	parecer	IndicIpfct	3sg			походил	походить	ImpPast	SgM			
S84:25	se hubiese cambiado	cambiar	PrfctSubjPast	3sg	no	R68:1	проходившего	проходить	PerfPastAP	NA			
S84:26	ofreció	ofrecer	IndicPret	3sg			протянул	протянуть	PerfPast	SgM			
S84:27	estreché	estrechar	IndicPret	1sg			пожал	пожать	PerfPast	SgM			
S84:28	conocerle	conocer	Inf	Inf			знакомству	NA	Noun	NA			
S84:29	es	ser	IndicPres	3sg			zero copula	NA	zero copula	NA			
S84:30	se venda	venderse	ImtvNeg	3sg	no		zero copula	NA	zero copula	NA			
S84:31	se ve	verse	IndicPres	3sg			кажется	казаться	ImpPres	3sg			
S84:32	es	ser	IndicPres	3sg			есть	быть	ImpPast	3sg			
S84:33	ve	ver	IndicPres	3sg			гляньте	глянуть	PerfImtv	2pl			
S84:34	soy	ser	IndicPres	1sg			zero copula	NA	zero copula	NA			
S84:35	cabe	caber	IndicPres	3sg	no		сомневаюсь	сомневаться	ImpPres	1sg			
S84:36	tiene	tener	IndicPres	3sg			zero copula	NA	zero copula	NA			
S84:37	contados	contar	PastPart	NA			сочтены	счесть	PerfPPP	NA			
S84:38	van a invadir	invadir	IrIndicPresFut	3pl			нагрянут	нагрянуть	PerfFut	3pl			
S84:39	pensado	pensar	PastPart	NA			NA	NA	NA	NA			
S84:40	pondrán	poner	IndicFut	3pl			отправят	отправить	PerfFut	3pl			
S84:41	NA	NA	NA	NA			торговать	торговать	ImpInf	Inf			
S84:42	recuperaré	recuperar	IndicFut	1sg			верну	вернуть	PerfFut	1sg			
S84:43	perdida	perder	PastPart	NA			поруганную	поругать	PerfPPP	NA			
S84:44	se dedicaba	dedicarse	IndicIpfct	3sg			занимались	заниматься	ImpPast	Pl			
S84:45	dijo	dicer	IndicPret	3sg			сказал	сказать	PerfPast	SgM			
S84:46	diré	dicer	IndicFut	1sg			скажу	сказать	PerfFut	1sg			
S84:47	era	ser	IndicIpfct	1sg			был	быть	ImpPast	SgM			
S84:48	asentí	asentir	IndicPret	1sg			кивнул	кивнуть	PerfPast	SgM			
S84:49	coleccionaba	coleccionar	IndicIpfct	3sg			притягивает	притягивать	ImpPres	3sg			
S84:50	oiga	oír	ImtvAff	3sg			слушайте	слушать	ImpImtv	2pl			
S84:51	tiene	tener	IndicPres	3sg			нравится	нравиться	ImpPres	3sg	не		
S84:52	han zurrado	zurrar	PrfctPres 	3pl			отделали	отделать	PerfPast	Pl			
S85:1	me llevé	llevarse	IndicPret	1sg			прикоснулся	прикоснуться	PerfPast	SgM			
S85:2	sangraba	sangrar	IndicIpfct	3sg			кровоточили	кровоточить	ImpPast	Pl			
S85:3	inquirió	inquirir	IndicPret	3sg			полюбопытствовал	полюбопытствовать	PerfPast	SgM			
S85:4	se lo podía	poderse	IndicIpfct	3sg			NA	NA	NA	NA			
S85:5	haber usted ahorrado	ahorrar	PrfctInf	NA			NA	NA	NA	NA			
S85:6	NA	NA	NA	NA			стоило	стоить	ImpPast	SgN	не		
S85:7	digo	dicer	IndicPres	1sg			говорю	говорить	ImpPres	1sg			
S85:8	he visto	ver	PrfctPres 	1sg			повидал	повидать	PerfPast	SgM			
S85:9	NA	NA	NA	NA			знаю	знать	ImpPres	1sg			
S85:10	me acuerdo	acordarse	IndicPres	1sg			помню	помнить	ImpPres	1sg			
S85:11	dejé	dejar	IndicPret	1sg			NA	NA	NA	NA			
S85:12	óigame	oír	ImtvAff	3sg			знаете	знать	ImpPres	2pl			
S85:13	es	ser	IndicPres	3sg			NA	NA	NA	NA			
S85:14	se te arrima	arrimarse	IndicPres	3sg			прижимается	прижиматься	ImpPres	3sg			
S85:15	NA	NA	NA	NA			извиваясь	извиваться	ImpGer	NA			
S85:16	susurra	susurrar	IndicPres	3sg			шепчет	шептать	ImpPres	3sg			
S85:17	dame	dar	ImtvAff	2sg			сделай	сделать	PerfImtv	2sg			
S85:18	NA	NA	NA	NA			было	быть	ImpPast	SgN			
S85:19	con sangre	NA	Noun	NA			кипит	кипеть	ImpPres	3sg			
S85:20	voy yo a contar	contar	IrIndicPresFut	1sg			говорить	говорить	ImpInf	Inf			
S85:21	pareció	parecer	IndicPret	3sg			показалось	показаться	PerfPast	SgN			
S85:22	fuese	ser	SubjIpfct2	3sg			звали	звать	ImpPast	Pl			
S85:23	anhelaba	anhelar	IndicIpfct	3sg			нуждался	нуждаться	ImpPast	SgM			
S85:24	NA	NA	NA	NA		R69:1	обязывающей	обязывать	ImpPresAP	NA			
S85:25	di	dar	IndicPret	1sg			кивал	кивать	ImpPast	SgM			
S85:26	esperando	esperar	PresPart	NA			дожидаясь	дожидаться	ImpGer	NA			
S85:27	se me calmase	calmarse	SubjIpfct2	3sg			утихнет	утихнуть	PerfFut	3sg			
S85:28	costó	costar	IndicPret	3sg	no		стоило	стоить	ImpPast	SgN	не		
S85:29	necesitaba	necesitar	IndicIpfct	3sg			было	быть	ImpPast	SgN			
S85:30	asentimiento	NA	Noun	NA			поддакнул	поддакнуть	PerfPast	SgM			
S85:31	hiciese	hacer	SubjIpfct2	3sg			сделал	сделать	PerfPast	SgM			
S85:32	escuchaba	escuchar	IndicIpfct	3sg			слушает	слушать	ImpPast	3sg			
S85:33	estaba	estar	IndicIpfct	3sg			начал	начать	PerfPast	SgM			
S85:34	relatarme	relatar	Inf	Inf			посвящать	посвящать	ImpInf	Inf			
S85:35	secuestar	secuestar	Inf	Inf			похищения	NA	Noun	NA			
S85:36	advertí	advertir	IndicPret	1sg			увидел	увидеть	PerfPast	SgM			
S85:37	llovía	llover	IndicIpfct	3sg			дождь	NA	Noun	NA			
S85:38	con menos fuerza	NA	Noun	NA			утих	утихнуть	PerfPast	SgM			
S85:39	parecía	parecer	IndicIpfct	3sg			NA	NA	NA	NA			
S85:40	alejarse	alejarse	Inf	Inf			отступает	отступать	ImpPres	3sg			
S85:41	se me hace	hacerse	IndicPres	3sg			zero copula	NA	zero copula	NA			
S85:42	murmuré	murmurar	IndicPret	1sg			пробормотал	пробормотать	PerfPast	SgM			
S85:43	incorporándome	incorporarse	PresPart	NA			подняться	поднятся	PerfInf	Inf			
S85:44	NA	NA	NA	NA			пытаясь	пытаться	ImpGer	NA			
S85:45	asintió	asentir	IndicPret	3sg			кивнул	кивнуть	PerfPast	SgM			
S85:46	ayudó	ayudar	IndicPret	3sg			помог	помочь	PerfPast	SgM			
S85:47	levantarme	levantarse	Inf	Inf			встать	встать	PerfInf	Inf			
S85:48	haciendo	hacer	PresPart	NA			NA	NA	NA	NA			
S85:49	quitaba	quitar	IndicIpfct	3sg			стряхивая	стряхивать	ImpGer	NA			
S85:50	empapada	empapar	PastPart	NA			мокрой	NA	Adj	NA			
S85:51	será	ser	IndicFut	3sg			NA	NA	NA	NA			
S85:52	dijo	dicer	IndicPret	3sg			вздохнул	вздохнуть	PerfPast	SgM			
S85:53	resignado	resignar	PastPart	NA			смирившись	смириться	PerfGer	NA			
S85:54	es	ser	IndicPres	3sg			zero copula	NA	zero copula	NA			
S85:55	pierde	perder	IndicPres	3sg			NA	NA	NA	NA			
S85:56	empiezo	empezar	IndicPres	1sg			начинаю	начинать	ImpPres	1sg			
S85:57	hablar	hablar	Inf	Inf			говорить	говорить	ImpInf	Inf			
S85:58	oiga	oír	ImtvAff	3sg			слушайте	слушать	ImpImtv	2pl			
S85:59	quede	quedar	SubjPres	3sg			zero copula	NA	zero copula	NA			
S85:60	se preocupe	preocuparse	ImtvNeg	3sg	no		волнуйтесь	волноваться	ImpImtv	2pl	не		
S85:61	soy	ser	IndicPres	1sg			NA	NA	NA	NA			
S85:62	me alejé	alejarse	IndicPret	1sg			направился	направиться	PerfPast	SgM			
S85:63	me detuve	detenerse	IndicPret	1sg			уходя	уходить	ImpGer	NA			
S85:64	volví	volver	IndicPret	1sg			бросил	бросить	PerfPast	SgM			
S85:65	permanecían	permanecer	IndicIpfct	3pl			было	быть	ImpPast	SgN	не		
S85:66	llorando	llorar	PresPart	NA			стекали	стекать	ImpPast	Pl			
S85:67	quise	querer	IndicPret	1sg			хотел	хотеть	ImpPast	SgM		бы	
S85:68	odiar	odiar	Inf	Inf			возненавидеть	возненавидеть	PerfInf	Inf			
S86:1	fui	ser	IndicPret	1sg			мог	мочь	ImpPast	SgM	не		
S86:2	odiar	odiar	Inf	Inf			ненависть	NA	Noun	NA			
S86:3	es	ser	IndicPres	3sg			zero copula	NA	zero copula	NA			
S86:4	se aprende	aprenderse	IndicPres	3sg			обретаешь	обретать	ImpPres	2sg			
S86:5	me juré	jurarse	IndicPret	1sg			поклялся	поклясться	PerfPast	SgM			
S86:6	volvería	volver	IndicCond	1sg	no		больше	NA	Adverb	NA			
S86:7	verla	ver	Inf	Inf			увижу	увидеть	PerfFut	1sg	не		
S86:8	volvería	volver	IndicCond	1sg	no		NA	NA	NA	NA			
S86:9	mencionar	mencionar	Inf	Inf			упомяну	упомянуть	PerfFut	1sg	не		
S86:10	recordar	recordar	Inf	Inf			вспомню	вспомнить	PerfFut	1sg	не		
S86:11	había perdido	perder	PrfctPast	1sg			провел	провести	PerfPast	SgM			
S86:12	me sentí	sentirse	IndicPret	1sg			снизошло	снизойти	PerfPast	SgN			
S86:13	había sacado	sacar	PrfctPast	3sg			погнавший	погнать	PerfPastAP	NA			
S86:14	se había evaporado	evaporarse	PrfctPast	3sg			испарился	испариться	PerfPast	SgN			
S86:15	temí	temer	IndicPret	1sg			боялся	бояться	ImpPast	SgM			
S86:16	volviese	volver	SubjIpfct2	3sg			воротится	воротиться	PerfFut	3sg			
S86:17	renovada	renovar	PastPart	NA			новой	NA	Adj	NA			
S86:18	NA	NA	NA	NA			охватит	охватить	PerfFut	3sg			
S86:19	temí	temer	IndicPret	1sg			боялся	бояться	ImpPast	SgM			
S86:20	consumiesen	consumir	SubjIpfct2	3pl			сведут	свести	PerfFut	3pl			
S86:21	había vivido	vivir	PrfctPast	1sg			NA	NA	NA	NA			
S86:22	cayesen	caer	SubjIpfct2	3pl			канут	кануть	PerfFut	3pl			
S86:23	faltaban	faltar	IndicIpfct	3pl			оставались	оставаться	ImpPast	Pl			
S86:24	quedaba	quedar	IndicIpfct	3sg			было	быть	ImpPast	SgN			
S86:25	hacer	hacer	Inf	Inf			сделать	сделать	PerfInf	Inf			
S86:26	poder	poder	Inf	Inf			для того	NA	PP	NA			
S86:27	volver	volver	Inf	Inf			вернуться	вернуться	PerfInf	Inf			
S86:28	seguía	seguir	IndicIpfct	3sg			зияла	зиять	ImpPast	SgF			
S86:29	se había formado	formarse	PrfctPast	3sg			образовался	образоваться	PerfPast	SgM		biaspectual	
S86:30	se adentraba	adentrarse	IndicIpfct	3sg			двигавшийся	двигаться	ImpPastAP	NA			
S86:31	reconocí	reconocer	IndicPret	1sg			узнал	узнать	PerfPast	SgM			
S86:32	había conducido	conducir	PrfctPast	3sg			привел	привести	PerfPast	SgM			
S86:33	ascendí	ascender	IndicPret	1sg			взбежал	взбежать	PerfPast	SgM			
S86:34	me resguardé	resguardarse	IndicPret	1sg			укрылся	укрыться	PerfPast	SgM			
S86:35	olía	oler	IndicIpfct	3sg			пахло	пахнуть	ImpPast	SgN			
S86:36	podrida	pudrir	PastPart	NA			гниющим	гнить	ImpPresAP	NA			
S86:37	olvidados	olvidar	PastPart	NA			забытых	забыть	PerfPPP	NA			
S86:38	olía	oler	IndicIpfct	3sg			несло	нести	ImpPast	SgN			
S86:39	recordaba	recordar	IndicIpfct	1sg	no		помнил	помнить	ImpPast	SgM			
S86:40	era	ser	IndicIpfct	3sg			служила	служить	ImpPast	SgF			
S86:41	así	asir	IndicPret	1sg			сгреб	сгрести	PerfPast	SgM			
S86:42	golpeé	golpear	IndicPret	1sg			ударил	ударить	PerfPast	SgM			
S86:43	se esparció	esparcirse	IndicPret	3sg			разнеслось	разнестись	PerfPast	SgN			
S86:44	volví	volver	IndicPret	1sg			снова	NA	Adverb	NA			
